date,open,ceilingPrice,floorPrice,close
2017-12-13,8.7,9.5,7.9,8.6
2017-12-14,8.6,9.4,7.8,8.8
2017-12-15,8.8,9.6,8.0,8.7
2017-12-18,8.8,9.5,7.9,9.2
2017-12-19,9.2,10.1,8.3,9.1
2017-12-20,9.1,10.0,8.2,9.2
2017-12-21,9.2,10.1,8.3,9.0
2017-12-22,9.0,9.9,8.1,9.0
2017-12-25,9.0,9.9,8.1,9.0
2017-12-26,9.0,9.9,8.1,9.1
2017-12-27,9.1,10.0,8.2,9.2
2017-12-28,9.3,10.1,8.3,9.2
2017-12-29,9.3,10.1,8.3,9.3
2018-01-02,8.7,10.2,8.4,9.8
2018-01-03,9.9,10.7,8.9,9.8
2018-01-04,9.9,10.7,8.9,9.8
2018-01-05,9.9,10.7,8.9,9.6
2018-01-08,9.6,10.5,8.7,10.0
2018-01-09,10.0,11.0,9.0,10.5
2018-01-10,10.5,11.5,9.5,10.5
2018-01-11,10.0,10.7,8.9,10.7
2018-01-12,10.8,11.7,9.7,10.2
2018-01-15,10.2,11.2,9.2,10.8
2018-01-16,10.8,11.8,9.8,10.6
2018-01-17,10.6,11.6,9.6,10.6
2018-01-18,10.6,11.6,9.6,11.1
2018-01-19,11.1,12.2,10.0,11.3
2018-01-22,11.4,12.4,10.2,11.4
2018-01-23,11.5,0.0,0.0,11.8
2018-01-24,12.0,12.9,10.7,11.9
2018-01-25,12.2,13.0,10.8,12.2
2018-01-26,12.3,13.4,11.0,12.4
2018-01-29,12.4,13.6,11.2,13.3
2018-01-30,13.1,14.6,12.0,13.6
2018-01-31,13.6,14.9,12.3,13.0
2018-02-01,13.0,14.3,11.7,12.4
2018-02-02,12.4,13.6,11.2,12.6
2018-02-05,12.5,13.8,11.4,11.9
2018-02-06,11.8,13.0,10.8,11.6
2018-02-07,11.8,12.7,10.5,12.5
2018-02-08,12.5,13.7,11.3,12.0
2018-02-09,11.0,13.2,10.8,12.2
2018-02-12,12.4,13.4,11.0,13.2
2018-02-13,13.3,14.5,11.9,13.0
2018-02-21,13.1,14.3,11.7,13.1
2018-02-22,13.2,14.4,11.8,12.8
2018-02-23,12.8,14.0,11.6,13.2
2018-02-26,13.3,14.5,11.9,13.0
2018-02-27,13.0,14.3,11.7,13.1
2018-02-28,12.9,14.4,11.8,13.1
2018-03-01,13.1,14.4,11.8,12.7
2018-03-02,12.6,13.9,11.5,12.7
2018-03-05,12.8,13.9,11.5,12.6
2018-03-06,12.6,13.8,11.4,12.7
2018-03-07,12.7,13.9,11.5,12.2
2018-03-08,12.2,13.4,11.0,12.2
2018-03-09,12.2,13.4,11.0,12.4
2018-03-12,12.5,13.6,11.2,12.7
2018-03-13,12.7,13.9,11.5,12.7
2018-03-14,12.8,13.9,11.5,13.0
2018-03-15,13.0,14.3,11.7,13.3
2018-03-16,13.3,14.6,12.0,13.8
2018-03-19,13.8,15.1,12.5,13.5
2018-03-20,13.4,14.8,12.2,13.5
2018-03-21,13.5,14.8,12.2,13.6
2018-03-22,13.6,14.9,12.3,13.3
2018-03-23,13.2,14.6,12.0,12.9
2018-03-26,12.9,14.1,11.7,13.3
2018-03-27,13.4,14.6,12.0,13.2
2018-03-28,13.2,14.5,11.9,13.0
2018-03-29,13.0,14.3,11.7,12.9
2018-03-30,12.9,14.1,11.7,12.9
2018-04-02,12.9,14.1,11.7,13.1
2018-04-03,13.1,14.4,11.8,13.4
2018-04-04,13.4,14.7,12.1,13.1
2018-04-05,13.1,14.4,11.8,13.2
2018-04-06,13.3,14.5,11.9,13.3
2018-04-09,13.3,14.6,12.0,13.5
2018-04-10,13.6,14.8,12.2,13.7
2018-04-11,13.7,15.0,12.4,13.5
2018-04-12,13.4,14.8,12.2,13.5
2018-04-13,13.6,14.8,12.2,13.2
2018-04-16,13.0,14.5,11.9,13.2
2018-04-17,13.2,14.5,11.9,13.3
2018-04-18,13.4,14.6,12.0,12.8
2018-04-19,12.8,14.0,11.6,12.6
2018-04-20,12.6,13.8,11.4,12.8
2018-04-23,12.8,14.0,11.6,11.8
2018-04-24,11.8,12.9,10.7,11.8
2018-04-26,11.7,12.9,10.7,10.8
2018-04-27,10.8,11.8,9.8,11.4
2018-05-02,11.4,12.5,10.3,10.9
2018-05-03,10.9,11.9,9.9,11.0
2018-05-04,11.1,12.1,9.9,10.9
2018-05-07,10.9,11.9,9.9,11.3
2018-05-08,11.3,12.4,10.2,11.0
2018-05-09,11.0,12.1,9.9,10.9
2018-05-10,10.9,11.9,9.9,10.6
2018-05-11,10.6,11.6,9.6,10.6
2018-05-14,10.7,11.6,9.6,10.7
2018-05-15,10.8,11.7,9.7,10.6
2018-05-16,10.6,11.6,9.6,10.4
2018-05-17,10.4,11.4,9.4,10.2
2018-05-18,10.2,11.2,9.2,10.0
2018-05-21,10.1,11.0,9.0,9.6
2018-05-22,9.6,10.5,8.7,9.1
2018-05-23,8.9,10.0,8.2,9.5
2018-05-24,9.5,10.4,8.6,9.1
2018-05-25,9.0,10.0,8.2,8.9
2018-05-28,8.9,9.7,8.1,8.2
2018-05-29,7.4,9.0,7.4,9.0
2018-05-30,9.1,9.9,8.1,8.9
2018-05-31,8.8,9.7,8.1,9.3
2018-06-01,9.3,10.2,8.4,9.2
2018-06-04,8.3,10.1,8.3,9.6
2018-06-05,8.7,10.5,8.7,9.6
2018-06-06,9.7,10.5,8.7,9.7
2018-06-07,9.7,10.6,8.8,9.4
2018-06-08,9.4,10.3,8.5,9.5
2018-06-11,9.4,10.4,8.6,9.3
2018-06-12,9.3,10.2,8.4,9.1
2018-06-13,9.1,10.0,8.2,9.2
2018-06-14,9.2,10.1,8.3,9.0
2018-06-15,9.0,9.9,8.1,9.1
2018-06-18,9.1,10.0,8.2,8.8
2018-06-19,8.8,9.6,8.0,8.5
2018-06-20,8.5,9.3,7.7,8.7
2018-06-21,7.9,9.5,7.9,8.6
2018-06-22,8.5,9.5,7.9,8.7
2018-06-25,8.8,9.5,7.9,8.7
2018-06-26,8.7,9.5,7.9,8.6
2018-06-27,8.5,9.4,7.8,8.5
2018-06-28,8.5,9.3,7.7,8.3
2018-06-29,8.3,9.1,7.5,8.2
2018-07-02,8.0,9.0,7.4,7.8
2018-07-03,7.7,8.5,7.1,7.3
2018-07-04,7.1,8.0,6.6,7.4
2018-07-05,7.5,8.1,6.7,7.1
2018-07-06,6.4,7.8,6.4,7.8
2018-07-09,7.8,8.5,7.1,7.7
2018-07-10,7.7,8.4,7.0,7.6
2018-07-11,7.6,8.3,6.9,7.2
2018-07-12,7.4,7.9,6.5,7.5
2018-07-13,7.5,8.2,6.8,7.7
2018-07-16,7.8,8.4,7.0,7.8
2018-07-17,7.8,8.5,7.1,8.0
2018-07-18,8.1,8.8,7.2,8.3
2018-07-19,8.2,9.1,7.5,8.2
2018-07-20,8.1,9.0,7.4,8.2
2018-07-23,8.2,9.0,7.4,8.0
2018-07-24,7.2,8.8,7.2,8.0
2018-07-25,7.9,8.8,7.2,7.9
2018-07-26,7.8,8.6,7.2,8.0
2018-07-27,8.0,8.8,7.2,8.1
2018-07-30,8.2,8.9,7.3,8.3
2018-07-31,8.3,9.1,7.5,8.1
2018-08-01,8.1,8.9,7.3,8.0
2018-08-02,8.0,8.8,7.2,7.9
2018-08-03,7.9,8.6,7.2,8.0
2018-08-06,8.0,0.0,0.0,7.9
2018-08-07,7.9,0.0,0.0,7.9
2018-08-08,8.0,0.0,0.0,8.1
2018-08-09,8.2,8.9,7.3,8.1
2018-08-10,8.1,8.9,7.3,8.1
2018-08-13,8.1,8.9,7.3,8.8
2018-08-14,8.8,9.6,8.0,8.6
2018-08-15,8.6,9.4,7.8,8.4
2018-08-16,8.4,9.2,7.6,8.3
2018-08-17,8.4,9.1,7.5,8.3
2018-08-20,8.3,9.1,7.5,8.4
2018-08-21,8.4,9.2,7.6,8.6
2018-08-22,8.6,9.4,7.8,8.5
2018-08-23,8.6,9.3,7.7,8.5
2018-08-24,8.4,9.3,7.7,8.4
2018-08-27,8.4,9.2,7.6,8.5
2018-08-28,8.6,9.3,7.7,8.7
2018-08-29,8.7,9.5,7.9,8.7
2018-08-30,8.7,9.5,7.9,8.6
2018-08-31,8.6,9.4,7.8,8.5
2018-09-04,8.5,9.3,7.7,8.3
2018-09-05,8.3,9.1,7.5,8.3
2018-09-06,8.3,9.1,7.5,8.2
2018-09-07,8.2,9.0,7.4,8.3
2018-09-10,8.4,9.1,7.5,8.2
2018-09-11,8.3,9.0,7.4,8.3
2018-09-12,8.4,9.1,7.5,8.3
2018-09-13,8.3,9.1,7.5,8.4
2018-09-14,8.5,9.2,7.6,8.5
2018-09-17,8.5,9.3,7.7,8.3
2018-09-18,8.3,9.1,7.5,8.4
2018-09-19,8.4,9.2,7.6,8.6
2018-09-20,8.6,9.4,7.8,8.7
2018-09-21,8.7,9.5,7.9,8.9
2018-09-24,8.9,9.7,8.1,8.9
2018-09-25,8.8,9.7,8.1,8.8
2018-09-26,8.8,9.6,8.0,8.8
2018-09-27,8.8,9.6,8.0,9.0
2018-09-28,9.0,9.9,8.1,9.1
2018-10-01,9.2,10.0,8.2,9.0
2018-10-02,9.0,9.9,8.1,8.9
2018-10-03,8.9,9.7,8.1,9.0
2018-10-04,9.0,9.9,8.1,9.1
2018-10-05,9.1,10.0,8.2,8.9
2018-10-08,8.9,9.7,8.1,8.8
2018-10-09,8.8,9.6,8.0,8.7
2018-10-10,8.7,9.5,7.9,8.6
2018-10-11,8.5,9.4,7.8,7.9
2018-10-12,7.9,8.6,7.2,8.3
2018-10-15,8.3,9.1,7.5,8.1
2018-10-16,8.1,8.9,7.3,8.2
2018-10-17,8.3,9.0,7.4,8.3
2018-10-18,8.0,9.1,7.5,8.1
2018-10-19,8.1,8.9,7.3,8.1
2018-10-22,8.2,8.9,7.3,8.0
2018-10-23,8.0,8.8,7.2,7.9
2018-10-24,7.8,8.6,7.2,7.8
2018-10-25,7.7,8.5,7.1,7.7
2018-10-26,7.0,8.4,7.0,7.6
2018-10-29,7.6,8.3,6.9,7.5
2018-10-30,7.5,8.2,6.8,7.5
2018-10-31,7.6,8.2,6.8,7.7
2018-11-01,7.7,8.4,7.0,7.6
2018-11-02,7.6,8.3,6.9,7.7
2018-11-05,7.7,8.4,7.0,7.7
2018-11-06,7.7,8.4,7.0,7.6
2018-11-07,7.6,8.3,6.9,7.6
2018-11-08,7.6,8.3,6.9,7.6
2018-11-09,7.6,8.3,6.9,7.5
2018-11-12,7.5,8.2,6.8,7.5
2018-11-13,7.4,8.2,6.8,7.4
2018-11-14,7.4,8.1,6.7,7.2
2018-11-15,7.3,7.9,6.5,7.2
2018-11-16,7.2,7.9,6.5,7.4
2018-11-19,7.5,8.1,6.7,7.5
2018-11-20,7.5,8.2,6.8,7.5
2018-11-21,7.5,8.2,6.8,7.5
2018-11-22,7.6,8.2,6.8,7.5
2018-11-23,7.5,8.2,6.8,7.4
2018-11-26,7.4,8.1,6.7,7.3
2018-11-27,7.3,8.0,6.6,7.3
2018-11-28,7.2,8.0,6.6,7.4
2018-11-29,7.3,8.1,6.7,7.3
2018-11-30,7.3,8.0,6.6,7.5
2018-12-03,7.5,8.2,6.8,7.7
2018-12-04,7.7,8.4,7.0,7.6
2018-12-05,7.6,8.3,6.9,7.7
2018-12-06,7.7,8.4,7.0,7.6
2018-12-07,7.6,8.3,6.9,7.6
2018-12-10,7.6,8.3,6.9,7.5
2018-12-11,6.8,8.2,6.8,7.5
2018-12-12,6.8,8.2,6.8,7.7
2018-12-13,7.7,8.4,7.0,7.6
2018-12-14,7.6,8.3,6.9,7.5
2018-12-17,7.5,8.2,6.8,7.5
2018-12-18,7.5,8.2,6.8,7.4
2018-12-19,7.5,8.1,6.7,7.4
2018-12-20,7.5,8.1,6.7,7.5
2018-12-21,7.6,8.2,6.8,7.4
2018-12-24,7.4,8.1,6.7,7.3
2018-12-25,7.3,8.0,6.6,7.2
2018-12-26,7.2,7.9,6.5,7.2
2018-12-27,7.3,7.9,6.5,7.2
2018-12-28,7.2,7.9,6.5,7.2
2019-01-02,7.3,0.0,0.0,7.2
2019-01-03,7.2,7.9,6.5,7.0
2019-01-04,7.0,7.7,6.3,7.0
2019-01-07,7.1,7.7,6.3,7.2
2019-01-08,7.2,7.9,6.5,7.0
2019-01-09,7.1,7.7,6.3,7.2
2019-01-10,7.2,7.9,6.5,7.0
2019-01-11,7.0,7.7,6.3,7.0
2019-01-14,7.1,7.7,6.3,7.0
2019-01-15,7.0,7.7,6.3,7.1
2019-01-16,7.1,7.8,6.4,7.0
2019-01-17,7.1,7.7,6.3,7.0
2019-01-18,7.1,7.7,6.3,7.0
2019-01-21,7.0,7.7,6.3,7.2
2019-01-22,7.2,7.9,6.5,7.0
2019-01-23,7.0,7.7,6.3,7.1
2019-01-24,7.1,7.8,6.4,7.1
2019-01-25,7.2,7.8,6.4,7.1
2019-01-28,7.2,7.8,6.4,7.1
2019-01-29,7.1,7.8,6.4,7.1
2019-01-30,7.1,7.8,6.4,7.2
2019-01-31,7.1,7.9,6.5,7.2
2019-02-01,7.1,7.9,6.5,7.2
2019-02-11,7.1,7.9,6.5,7.6
2019-02-12,7.5,8.3,6.9,7.7
2019-02-13,7.7,8.4,7.0,7.7
2019-02-14,7.7,8.4,7.0,7.9
2019-02-15,7.9,8.6,7.2,7.7
2019-02-18,7.7,8.4,7.0,7.7
2019-02-19,7.7,8.4,7.0,7.5
2019-02-20,7.5,8.2,6.8,7.5
2019-02-21,7.5,8.2,6.8,7.5
2019-02-22,7.6,8.2,6.8,7.6
2019-02-25,7.6,8.3,6.9,7.6
2019-02-26,7.7,8.3,6.9,7.6
2019-02-27,7.5,8.3,6.9,7.6
2019-02-28,7.6,8.3,6.9,7.4
2019-03-01,7.4,8.1,6.7,7.6
2019-03-04,7.5,8.3,6.9,7.6
2019-03-05,7.6,8.3,6.9,7.5
2019-03-06,7.5,8.2,6.8,7.6
2019-03-07,7.6,8.3,6.9,7.9
2019-03-08,7.9,8.6,7.2,7.8
2019-03-11,7.8,8.5,7.1,7.8
2019-03-12,7.8,8.5,7.1,8.1
2019-03-13,8.1,8.9,7.3,7.9
2019-03-14,7.9,8.6,7.2,7.9
2019-03-15,7.9,8.6,7.2,8.0
2019-03-18,8.0,8.8,7.2,8.0
2019-03-19,8.0,8.8,7.2,7.9
2019-03-20,7.9,8.6,7.2,7.8
2019-03-21,7.9,8.5,7.1,7.7
2019-03-22,7.7,8.4,7.0,7.7
2019-03-25,7.6,8.4,7.0,7.4
2019-03-26,7.4,8.1,6.7,7.4
2019-03-27,7.5,8.1,6.7,7.6
2019-03-28,7.7,8.3,6.9,7.6
2019-03-29,7.6,8.3,6.9,7.5
2019-04-01,7.6,8.2,6.8,7.7
2019-04-02,7.7,8.4,7.0,7.6
2019-04-03,7.6,8.3,6.9,7.6
2019-04-04,7.6,8.3,6.9,7.6
2019-04-05,7.6,8.3,6.9,7.5
2019-04-08,7.5,8.2,6.8,7.7
2019-04-09,7.7,8.4,7.0,7.5
2019-04-10,7.6,8.2,6.8,7.5
2019-04-11,7.5,8.2,6.8,7.6
2019-04-12,7.5,8.3,6.9,7.5
2019-04-16,7.5,8.2,6.8,7.6
2019-04-17,7.6,8.3,6.9,7.4
2019-04-18,7.5,8.1,6.7,7.4
2019-04-19,7.5,8.1,6.7,7.5
2019-04-22,7.6,8.2,6.8,7.5
2019-04-23,7.5,8.2,6.8,7.5
2019-04-24,7.5,8.2,6.8,7.5
2019-04-25,7.5,8.2,6.8,7.5
2019-04-26,6.8,8.2,6.8,7.5
2019-05-02,7.6,8.2,6.8,7.5
2019-05-03,7.5,8.2,6.8,7.4
2019-05-06,7.4,8.1,6.7,7.3
2019-05-07,7.4,8.0,6.6,7.3
2019-05-08,7.3,8.0,6.6,7.4
2019-05-09,7.4,8.1,6.7,7.4
2019-05-10,7.4,8.1,6.7,7.4
2019-05-13,7.4,8.1,6.7,7.4
2019-05-14,7.4,8.1,6.7,7.3
2019-05-15,7.4,8.0,6.6,7.4
2019-05-16,7.4,8.1,6.7,7.4
2019-05-17,7.4,8.1,6.7,7.3
2019-05-20,7.4,8.0,6.6,7.3
2019-05-21,7.3,8.0,6.6,7.2
2019-05-22,7.2,7.9,6.5,7.2
2019-05-23,7.2,7.9,6.5,7.3
2019-05-24,7.3,8.0,6.6,7.1
2019-05-27,7.1,7.8,6.4,7.1
2019-05-28,7.1,7.8,6.4,7.1
2019-05-29,7.1,7.8,6.4,7.1
2019-05-30,7.1,7.8,6.4,7.2
2019-05-31,7.2,7.9,6.5,7.0
2019-06-03,7.1,7.7,6.3,7.0
2019-06-04,7.0,7.7,6.3,7.0
2019-06-05,7.0,7.7,6.3,7.0
2019-06-06,7.0,7.7,6.3,7.0
2019-06-07,7.0,7.7,6.3,7.1
2019-06-10,7.0,7.8,6.4,7.0
2019-06-11,7.0,7.7,6.3,7.0
2019-06-12,7.0,7.7,6.3,7.0
2019-06-13,7.0,7.7,6.3,7.0
2019-06-14,6.9,7.7,6.3,7.0
2019-06-17,7.0,7.7,6.3,7.0
2019-06-18,7.0,7.7,6.3,7.0
2019-06-19,7.0,7.7,6.3,7.0
2019-06-20,6.9,7.7,6.3,7.1
2019-06-21,7.1,7.8,6.4,7.0
2019-06-24,7.1,7.7,6.3,7.0
2019-06-25,7.0,7.7,6.3,7.0
2019-06-26,6.9,7.7,6.3,6.9
2019-06-27,6.9,7.5,6.3,6.8
2019-06-28,6.8,7.4,6.2,6.8
2019-07-01,6.8,7.4,6.2,6.8
2019-07-02,6.9,7.4,6.2,6.7
2019-07-03,6.7,7.3,6.1,6.7
2019-07-04,6.8,7.3,6.1,6.8
2019-07-05,6.8,7.4,6.2,6.8
2019-07-08,6.8,7.4,6.2,6.7
2019-07-09,6.8,7.3,6.1,6.7
2019-07-10,6.7,7.3,6.1,6.7
2019-07-11,6.7,7.3,6.1,6.8
2019-07-12,6.9,7.4,6.2,6.7
2019-07-15,6.8,7.3,6.1,6.7
2019-07-16,6.8,7.3,6.1,6.7
2019-07-17,6.8,7.3,6.1,6.8
2019-07-18,6.8,7.4,6.2,6.8
2019-07-19,6.8,7.4,6.2,6.9
2019-07-22,6.9,7.5,6.3,6.8
2019-07-23,6.8,7.4,6.2,6.8
2019-07-24,6.8,7.4,6.2,6.8
2019-07-25,6.8,7.4,6.2,6.9
2019-07-26,6.9,7.5,6.3,6.9
2019-07-29,6.8,7.5,6.3,6.8
2019-07-30,6.8,7.4,6.2,6.6
2019-07-31,6.6,7.2,6.0,6.6
2019-08-01,6.6,7.2,6.0,6.6
2019-08-02,6.6,7.2,6.0,6.6
2019-08-05,6.6,7.2,6.0,6.5
2019-08-06,6.4,7.1,5.9,6.4
2019-08-07,6.4,7.0,5.8,6.4
2019-08-08,6.4,7.0,5.8,6.4
2019-08-09,6.4,7.0,5.8,6.4
2019-08-12,6.4,7.0,5.8,6.4
2019-08-13,6.4,7.0,5.8,6.4
2019-08-14,6.4,7.0,5.8,6.4
2019-08-15,6.4,7.0,5.8,6.3
2019-08-16,6.3,6.9,5.7,6.3
2019-08-19,6.3,6.9,5.7,6.3
2019-08-20,6.3,6.9,5.7,6.2
2019-08-21,6.2,6.8,5.6,6.1
2019-08-22,6.0,6.7,5.5,6.1
2019-08-23,6.1,6.7,5.5,6.3
2019-08-26,6.3,6.9,5.7,6.3
2019-08-27,6.3,6.9,5.7,6.3
2019-08-28,6.3,6.9,5.7,6.3
2019-08-29,6.3,6.9,5.7,6.3
2019-08-30,6.3,6.9,5.7,6.3
2019-09-03,6.4,6.9,5.7,6.2
2019-09-04,6.3,6.8,5.6,6.3
2019-09-05,6.3,6.9,5.7,6.2
2019-09-06,6.3,6.8,5.6,6.2
2019-09-09,6.2,6.8,5.6,6.2
2019-09-10,6.2,6.8,5.6,6.2
2019-09-11,6.1,6.8,5.6,6.2
2019-09-12,6.1,6.8,5.6,6.2
2019-09-13,6.2,6.8,5.6,6.3
2019-09-16,6.3,6.9,5.7,6.4
2019-09-17,6.4,7.0,5.8,6.3
2019-09-18,6.4,6.9,5.7,6.3
2019-09-19,6.3,6.9,5.7,6.6
2019-09-20,6.6,7.2,6.0,6.5
2019-09-23,6.5,7.1,5.9,6.6
2019-09-24,6.6,7.2,6.0,6.5
2019-09-25,6.5,7.1,5.9,6.5
2019-09-26,6.5,7.1,5.9,6.7
2019-09-27,6.6,7.3,6.1,6.6
2019-09-30,6.6,7.2,6.0,6.6
2019-10-01,6.6,7.2,6.0,6.6
2019-10-02,6.6,7.2,6.0,6.5
2019-10-03,6.5,7.1,5.9,6.6
2019-10-04,6.6,7.2,6.0,6.5
2019-10-07,6.6,7.1,5.9,6.5
2019-10-08,6.5,7.1,5.9,6.5
2019-10-09,6.5,7.1,5.9,6.5
2019-10-10,6.6,7.1,5.9,6.5
2019-10-11,6.6,7.1,5.9,6.6
2019-10-14,6.6,7.2,6.0,6.7
2019-10-15,6.7,7.3,6.1,6.7
2019-10-16,6.7,7.3,6.1,6.7
2019-10-17,6.7,7.3,6.1,6.7
2019-10-18,6.7,7.3,6.1,6.6
2019-10-21,6.6,7.2,6.0,6.5
2019-10-22,6.5,7.1,5.9,6.6
2019-10-23,6.6,7.2,6.0,6.5
2019-10-24,6.5,7.1,5.9,6.6
2019-10-25,6.5,7.2,6.0,6.5
2019-10-28,6.6,7.1,5.9,6.7
2019-10-29,6.8,7.3,6.1,6.6
2019-10-30,6.6,7.2,6.0,6.6
2019-10-31,6.7,7.2,6.0,6.6
2019-11-01,6.6,7.2,6.0,6.6
2019-11-04,6.6,7.2,6.0,6.7
2019-11-05,6.7,7.3,6.1,6.7
2019-11-06,6.7,7.3,6.1,6.7
2019-11-07,6.7,7.3,6.1,6.8
2019-11-08,6.8,7.4,6.2,6.8
2019-11-11,6.8,7.4,6.2,6.7
2019-11-12,6.7,7.3,6.1,6.7
2019-11-13,6.7,7.3,6.1,6.7
2019-11-14,6.7,7.3,6.1,6.6
2019-11-15,6.6,7.2,6.0,6.6
2019-11-18,6.7,7.2,6.0,6.5
2019-11-19,6.5,7.1,5.9,6.5
2019-11-20,6.6,7.1,5.9,6.6
2019-11-21,6.6,7.2,6.0,6.5
2019-11-22,6.5,7.1,5.9,6.4
2019-11-25,6.4,7.0,5.8,6.4
2019-11-26,6.4,7.0,5.8,6.4
2019-11-27,6.5,7.0,5.8,6.3
2019-11-28,6.3,6.9,5.7,6.2
2019-11-29,6.2,6.8,5.6,6.0
2019-12-02,6.0,6.6,5.4,5.9
2019-12-03,5.9,6.4,5.4,6.0
2019-12-04,6.0,6.6,5.4,6.1
2019-12-05,6.1,6.7,5.5,6.1
2019-12-06,6.1,6.7,5.5,6.1
2019-12-09,6.2,6.7,5.5,6.1
2019-12-10,6.1,6.7,5.5,6.0
2019-12-11,6.1,6.6,5.4,6.1
2019-12-12,6.1,6.7,5.5,6.0
2019-12-13,6.0,6.6,5.4,6.0
2019-12-16,6.1,6.6,5.4,6.4
2019-12-17,6.4,7.0,5.8,6.3
2019-12-18,6.3,6.9,5.7,6.2
2019-12-19,6.2,6.8,5.6,6.2
2019-12-20,6.2,6.8,5.6,6.2
2019-12-23,6.2,6.8,5.6,6.2
2019-12-24,6.2,6.8,5.6,6.2
2019-12-25,6.2,6.8,5.6,6.2
2019-12-26,6.2,6.8,5.6,6.1
2019-12-27,6.1,6.7,5.5,6.4
2019-12-30,6.4,7.0,5.8,6.4
2019-12-31,6.5,7.0,5.8,6.5
2020-01-02,6.5,7.1,5.9,6.7
2020-01-03,6.7,7.3,6.1,6.5
2020-01-06,6.5,7.1,5.9,6.4
2020-01-07,6.4,7.0,5.8,6.4
2020-01-08,6.4,7.0,5.8,6.4
2020-01-09,6.5,7.0,5.8,6.5
2020-01-10,6.6,7.1,5.9,7.1
2020-01-13,7.1,7.8,6.4,7.2
2020-01-14,7.2,7.9,6.5,7.2
2020-01-15,7.2,7.9,6.5,7.4
2020-01-16,7.4,8.1,6.7,7.5
2020-01-17,7.5,8.2,6.8,7.3
2020-01-20,7.3,8.0,6.6,7.2
2020-01-21,7.1,7.9,6.5,7.4
2020-01-22,7.4,8.1,6.7,7.7
2020-01-30,7.6,8.4,7.0,7.5
2020-01-31,7.5,8.2,6.8,7.5
2020-02-03,7.3,8.2,6.8,7.9
2020-02-04,6.7,7.1,5.9,6.8
2020-02-05,6.8,7.4,6.2,7.4
2020-02-06,7.4,8.1,6.7,7.6
2020-02-07,7.6,8.3,6.9,7.1
2020-02-10,7.1,7.8,6.4,6.8
2020-02-11,6.9,7.4,6.2,7.2
2020-02-12,7.2,7.9,6.5,7.3
2020-02-13,7.3,8.0,6.6,7.2
2020-02-14,7.2,7.9,6.5,7.3
2020-02-17,7.3,8.0,6.6,7.4
2020-02-18,7.3,8.1,6.7,7.3
2020-02-19,7.3,8.0,6.6,7.0
2020-02-20,7.0,7.7,6.3,6.9
2020-02-21,7.0,7.5,6.3,6.9
2020-02-24,6.9,7.5,6.3,7.1
2020-02-25,7.0,7.8,6.4,7.3
2020-02-26,7.3,8.0,6.6,8.0
2020-02-27,8.0,8.8,7.2,8.8
2020-02-28,8.8,9.6,8.0,9.6
2020-03-02,9.5,10.5,8.7,10.5
2020-03-03,10.5,11.5,9.5,11.3
2020-03-04,11.1,12.4,10.2,12.0
2020-03-05,11.9,13.2,10.8,12.9
2020-03-06,12.9,14.1,11.7,12.4
2020-03-09,11.3,13.6,11.2,11.2
2020-03-10,10.1,12.3,10.1,10.1
2020-03-11,9.6,11.1,9.1,11.1
2020-03-12,11.1,12.2,10.0,11.2
2020-03-13,10.7,12.3,10.1,11.0
2020-03-16,10.9,12.1,9.9,11.0
2020-03-17,10.7,12.1,9.9,11.3
2020-03-18,11.0,12.4,10.2,11.9
2020-03-19,11.9,13.0,10.8,11.8
2020-03-20,11.7,12.9,10.7,12.0
2020-03-23,11.6,13.2,10.8,11.8
2020-03-24,11.7,12.9,10.7,11.9
2020-03-25,11.9,13.0,10.8,12.7
2020-03-26,12.7,13.9,11.5,12.5
2020-03-27,12.5,13.7,11.3,12.4
2020-03-30,12.2,13.6,11.2,11.9
2020-03-31,11.9,13.0,10.8,12.2
2020-04-01,12.0,13.4,11.0,12.9
2020-04-03,12.9,14.1,11.7,13.3
2020-04-06,13.0,14.6,12.0,14.6
2020-04-07,14.6,16.0,13.2,14.9
2020-04-08,14.8,16.3,13.5,15.5
2020-04-09,15.4,17.0,14.0,16.4
2020-04-10,16.3,18.0,14.8,17.5
2020-04-13,17.6,19.2,15.8,17.8
2020-04-14,17.8,19.5,16.1,17.8
2020-04-15,17.7,19.5,16.1,18.0
2020-04-16,18.0,19.8,16.2,17.9
2020-04-17,17.5,19.6,16.2,18.0
2020-04-20,18.0,19.8,16.2,17.4
2020-04-21,17.0,19.1,15.7,15.7
2020-04-22,15.5,17.2,14.2,16.2
2020-04-23,16.2,17.8,14.6,16.4
2020-04-24,16.0,18.0,14.8,16.4
2020-04-27,16.3,18.0,14.8,16.1
2020-04-28,16.1,17.7,14.5,16.0
2020-04-29,16.0,17.6,14.4,15.9
2020-05-04,15.8,17.4,14.4,15.6
2020-05-05,15.5,17.1,14.1,15.2
2020-05-06,15.2,16.7,13.7,15.5
2020-05-07,15.5,17.0,14.0,16.1
2020-05-08,16.1,17.7,14.5,17.0
2020-05-11,17.0,18.7,15.3,17.5
2020-05-12,17.5,19.2,15.8,17.3
2020-05-13,17.1,19.0,15.6,17.3
2020-05-14,17.2,19.0,15.6,17.2
2020-05-15,17.2,18.9,15.5,15.5
2020-05-18,15.5,17.0,14.0,14.9
2020-05-19,14.9,16.3,13.5,14.5
2020-05-20,14.5,15.9,13.1,13.1
2020-05-21,11.8,14.4,11.8,12.0
2020-05-22,12.0,13.2,10.8,13.2
